property_type,legal_status,num_floors,num_bedrooms,road_width_m,width_m,length_m,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,locality_square,locality_population_density,distance_to_center_km,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km,perimeter_m,shape_ratio,area_x_floors,area_x_bedrooms,area_per_bedroom,distance_vs_area,log_area,log_distance_to_center,log_population_density,location_score,amenity_score,interaction_loc_amenity,nearby_amenities,nearest_metro_km_missing,nearest_mall_km_missing,nearest_supermarket_km_missing,width_m_missing,length_m_missing
0,1,4.0,4.0,3.0,4.8,8.5,38.0,1,1,0,0,,68.299,2.8823130102654417,0.139330339835196,214.0,0.5387902363838317,85.0,0.3232278118156055,55.0,0.4240080966073001,100.0,0.6789006536939436,17.0,0.0855268299580244,72.0,2.436726431743772,26.6,0.5697674418604651,152.0,152.0,7.6,0.073905461801678,3.6635616461296463,1.3564311126826571,4.238430476077314,34.021392543672164,475.5,16177.172154516114,543.0,0,0,0,0,0
0,0,2.0,3.0,8.0,4.2,20.0,85.0,0,0,0,0,,46.242,6.154468566980765,0.072725262385745,136.0,0.8021281723971567,54.0,0.3165368703314642,24.0,1.120220069480341,23.0,0.784349975591471,4.0,0.027970218356838,44.0,5.088364417881627,48.4,0.21393034825870644,170.0,255.0,21.25,0.07156358798814844,4.454347296253507,1.9677371358936504,3.855283327435516,30.706306827758524,248.0,7615.164093284114,285.0,0,0,0,0,0
0,1,1.0,2.0,6.0,4.0,20.0,80.0,0,0,0,0,,22.142,11.007831988827212,0.369163321815863,62.0,1.046516820977319,6.0,0.5950524775710669,10.0,1.2237250474051071,13.0,4.768911886819669,0.0,0.1741702531395263,19.0,5.088364417881627,48.0,0.20398009950248752,80.0,160.0,26.666666666666668,0.1358991603558915,4.394449154672439,2.4855591026299475,3.1416491484541456,21.68413144599546,84.0,1821.467041463619,110.0,0,0,0,0,0
0,1,2.0,4.0,3.0,5.1,16.5,81.0,1,1,0,0,,12.277,10.707282686251242,1.027980339251304,13.0,2.646492594621237,7.0,0.8690233356342815,3.0,2.022562123921691,3.0,4.860566929402413,0.0,1.0930607186004124,0.0,5.088364417881627,43.2,0.3132530120481927,162.0,324.0,16.2,0.13057661812501514,4.406719247264253,2.4602110999772755,2.586033214913765,14.924721203743193,26.5,395.5051118991946,26.0,0,0,0,0,0
0,1,2.0,4.0,6.0,8.0,7.0,57.0,1,1,1,1,,23.097,10.035873377548295,0.1202792003391393,62.0,0.7940570555249221,15.0,0.5785627489676628,14.0,0.4205129244284443,25.0,2.799053811152463,1.0,0.0417572740637905,37.0,5.088364417881627,30.0,1.1408450704225352,114.0,228.0,11.4,0.17303229961290165,4.060443010546419,2.4011511827071494,3.182087351420365,26.194963403743472,111.5,2920.7384195173972,154.0,0,0,0,0,0
0,1,4.0,5.0,8.0,8.6,10.0,86.0,1,1,1,1,,14.387,11.69582932890221,0.5238963310119268,42.0,1.2872776385581928,6.0,2.0316220196205417,3.0,0.6550628516274181,6.0,2.229632879041879,1.0,0.1047304285898406,10.0,5.088364417881627,37.2,0.8613861386138614,344.0,430.0,14.333333333333334,0.1344348198724392,4.465908118654584,2.541273540230649,2.7335229970752413,21.072851439822205,59.0,1243.29823494951,68.0,0,0,0,0,0
0,1,3.0,3.0,6.0,4.0,10.5,42.0,1,1,1,1,,14.387,12.931220227959438,0.775864808952121,30.0,2.347671019982503,3.0,1.0995058198514058,1.0,0.8106412825489724,1.0,3.496708757707852,0.0,0.7972656519462288,6.0,5.088364417881627,29.0,0.38679245283018865,126.0,126.0,10.5,0.30072605181301015,3.7612001156935624,2.634132381080898,2.7335229970752413,16.586789071013012,35.5,588.8310120209619,41.0,0,0,0,0,0
0,1,1.0,3.0,4.0,4.7,19.5,92.0,1,1,0,1,,32.947,4.211941629640952,0.1283730028407936,115.0,0.9976765413891644,49.0,0.3933512132958154,15.0,0.1047726338595456,47.0,1.50990580457967,9.0,0.0851557056999508,32.0,4.255770654939161,48.4,0.24489795918367344,92.0,276.0,23.0,0.04528969494237583,4.532599493153256,1.650952459975204,3.5248004848572627,28.62375438865339,253.5,7256.121737523634,267.0,0,0,0,0,0
0,1,5.0,8.0,12.0,7.4,16.0,118.0,1,1,1,1,,32.947,4.071024484849459,0.2863551380653265,126.0,0.9594740108423676,54.0,0.2557060182205364,16.0,0.3004546537583896,50.0,1.5661612231982194,9.0,0.0996256618437394,35.0,4.233608911588102,46.8,0.4658385093167701,590.0,944.0,13.11111111111111,0.03421028978865091,4.77912349311153,1.6235428652077444,3.5248004848572627,27.15681750278892,275.0,7468.1248132669525,290.0,0,0,0,0,0
0,1,6.0,11.0,4.0,5.6,20.0,112.0,1,1,1,1,,63.563,23.06158903700776,0.8478109560009295,6.0,2.870777202342868,4.0,0.0712821852603423,3.0,4.705567554113852,0.0,5.003439779735623,0.0,2.135522314864557,0.0,5.088364417881627,51.2,0.28358208955223874,672.0,1232.0,9.333333333333334,0.20408485873458196,4.727387818712341,3.180616753129088,4.1676414912835575,14.48981629700179,12.0,173.87779556402148,13.0,0,0,0,0,0
0,1,3.0,3.0,3.0,3.9,10.0,39.0,1,1,0,0,,26.533,4.6760968524643935,0.1929613819360301,157.0,0.667657390568175,79.0,0.4064454856900369,24.0,0.4411351984450873,40.0,1.3090146728028529,6.0,0.2520848139218181,35.0,4.6537286346069,27.8,0.39603960396039606,117.0,117.0,9.75,0.11690242131160984,3.6888794541139363,1.7362638226589804,3.315385285248008,29.422804496348682,327.5,9635.968472554194,341.0,0,0,0,0,0
0,1,5.0,3.0,3.0,3.6,12.0,36.0,1,1,1,0,,41.368,3.8290879684914825,0.0716547160574477,158.0,0.2770021323105723,79.0,0.4113621936343262,47.0,0.5753899020753952,71.0,1.03031253885666,12.0,0.1037435213038367,55.0,3.114238592229937,31.2,0.3057851239669422,180.0,108.0,9.0,0.1034888640132833,3.6109179126442243,1.5746576234352532,3.746393360314543,34.81022525230871,371.5,12931.998681232686,422.0,0,0,0,0,0
0,1,5.0,6.0,7.0,5.0,14.0,70.0,1,1,1,1,,33.895,9.585622090781657,0.4742510324456006,69.0,1.0436447950421832,12.0,1.0315280579620845,8.0,0.3460661177468943,23.0,0.6215989205018988,1.0,0.1424603741702516,39.0,5.088364417881627,38.0,0.36170212765957444,350.0,420.0,10.0,0.13500876184199517,4.2626798770413155,2.359496673835948,3.552343552469115,25.570593509572664,112.0,2863.9064730721384,152.0,0,0,0,0,0
0,1,1.0,10.0,6.0,13.7,21.4,255.0,0,0,0,0,,36.951,6.498718785645763,0.0450642274570372,162.0,0.1567107152480877,63.0,0.1428713810373372,31.0,0.8652751991377541,29.0,2.4130124056204,2.0,0.1470826895236585,40.0,5.088364417881627,70.19999999999999,0.641860465116279,255.0,2550.0,23.181818181818183,0.02538562025642876,5.545177444479562,2.014732177368836,3.6362958539556045,32.918075949854064,289.5,9529.782987482751,327.0,0,0,0,0,0
0,1,4.0,2.0,3.0,3.2,7.1875,23.0,0,0,0,0,,41.368,3.938890870016373,0.1026391394111249,142.0,0.6244011765486238,76.0,0.389629664161238,41.0,0.0111438965873269,62.0,0.7192455313154356,10.0,0.2217875008797816,29.0,3.203953797566647,20.775,0.45283018867924535,92.0,46.0,7.666666666666667,0.16412045291734886,3.1780538303479458,1.597140785751788,3.746393360314543,32.7038944795263,338.0,11053.916334079888,360.0,0,0,0,0,0
0,1,2.0,2.0,6.0,7.0,22.0,148.0,1,1,1,1,,24.485,5.170585704596172,0.0670845908121733,86.0,0.8610666700294812,43.0,1.350302144202649,11.0,0.8569153803356464,35.0,0.8021370999674018,9.0,0.1709105363653728,23.0,5.088364417881627,58.0,0.3212669683257918,296.0,296.0,49.333333333333336,0.03470191748051122,5.003946305945459,1.81979376122331,3.238090043792005,30.907037166230417,203.5,6289.58206332789,207.0,0,0,0,0,0
0,0,5.0,4.0,8.0,4.0,16.0,62.0,1,1,1,1,,29.851,5.518162999413561,0.3229844614613355,52.0,1.7872345276552803,23.0,0.6863846982219879,8.0,0.7441141835754278,26.0,2.1428895093998177,6.0,0.2216411070038452,25.0,3.706835542545565,40.0,0.2546583850931677,310.0,248.0,12.4,0.08758988887958033,4.143134726391533,1.874592587683778,3.429169164736904,22.96981467729091,124.5,2859.7419273227183,140.0,0,0,0,0,0
0,0,5.0,6.0,6.0,5.7,11.0,56.0,1,1,1,1,,29.851,4.193692198045986,0.2964289749244463,89.0,1.0201470766061114,36.0,0.3530005832131173,14.0,0.2431588066858871,36.0,2.033952162050202,5.0,0.1253517781441358,48.0,3.0225326888196205,33.4,0.5225225225225225,280.0,336.0,8.0,0.07357354733414011,4.04305126783455,1.6474448504229384,3.429169164736904,26.142302198305014,189.0,4940.895115479648,228.0,0,0,0,0,0
0,0,1.0,3.0,4.0,4.396968652757639,13.19090595827292,58.0,1,1,1,0,,46.863,3.1997153271015017,0.1402774525250475,174.0,0.2966322745677956,81.0,0.4780351199370076,29.0,0.0411181935459226,62.0,1.8096797816987769,8.0,0.2409345432948383,40.0,3.34056240172324,35.175749222061114,0.33834929438790456,58.0,174.0,14.5,0.054232463171211893,4.07753744390572,1.4350167437306576,3.868342763340647,33.044475373058745,373.5,12342.11155183744,394.0,0,0,0,0,0
0,1,2.0,3.0,3.0,4.0,18.0,74.0,0,0,0,0,,46.502,8.669072566651701,0.2529219326767987,93.0,1.7413941009490006,19.0,0.1595055576010007,17.0,0.6279441630198292,25.0,1.2649849312118755,1.0,0.2351593879732004,58.0,5.088364417881627,44.0,0.22651933701657453,148.0,222.0,18.5,0.11558763422202269,4.31748811353631,2.2689323965566794,3.8607718154173516,23.927174573369832,148.5,3553.1854241454203,213.0,0,0,0,0,0
0,1,2.0,4.0,3.0,6.0,12.0,72.0,0,0,0,0,,20.851,12.10985137852378,0.0920424056229847,24.0,1.1478998982808477,4.0,1.419754295945132,2.0,1.2409993188780544,6.0,5.003439779735623,0.0,0.1304968424583227,24.0,5.088364417881627,36.0,0.5041322314049587,144.0,288.0,14.4,0.16588837504827098,4.290459441148391,2.5733639612143078,3.08424668708473,23.91057803778245,36.0,860.7808093601682,60.0,0,0,0,0,0
0,0,1.0,3.0,4.0,4.7,15.0,70.0,0,0,0,0,,20.851,11.965357134611564,0.0886766137030516,40.0,0.9347128896142194,6.0,1.2938540289298055,6.0,0.8001554762247344,10.0,5.003439779735623,0.0,0.2219927776915887,19.0,5.088364417881627,39.4,0.31788079470198677,70.0,210.0,17.5,0.16852615682551497,4.2626798770413155,2.562280964666897,3.08424668708473,24.739568544589154,59.0,1459.63454413076,81.0,0,0,0,0,0
0,1,1.0,3.0,3.0,3.651483716701108,10.954451150103322,40.0,0,0,0,0,,45.633,2.284464246139153,0.1796372411907136,142.0,0.382159367051233,63.0,0.5282975359672989,20.0,0.1861596154154599,78.0,2.058544897535361,11.0,0.2772326712170743,37.0,2.2644716175737454,29.21186973360886,0.3393640865350465,40.0,120.0,10.0,0.05571864014973544,3.713572066704308,1.1892035476583673,3.8423084450149485,32.92715882785772,336.5,11079.988945574121,351.0,0,0,0,0,0
0,0,3.0,3.0,4.0,3.7,15.0,56.0,1,1,1,0,,31.76,9.212011402428958,0.1800485094868158,58.0,1.8635618212033755,13.0,0.510191229424158,7.0,0.9797113935948903,14.0,3.61830155682341,0.0,0.4394888743758249,13.0,5.088364417881627,37.4,0.25165562913907286,168.0,168.0,14.0,0.1616142351303326,4.04305126783455,2.3235646159501924,3.4892082589848687,22.073349661937954,91.5,2019.7114940673227,105.0,0,0,0,0,0
0,0,2.0,2.0,3.0,3.0,9.0,27.0,1,1,1,0,,31.76,9.9193041191287,0.0447049768024632,62.0,2.1702782347422387,9.0,0.6533975509460673,9.0,0.1618420502101994,15.0,3.959198285045436,0.0,0.0882281879422681,31.0,5.088364417881627,24.0,0.34065934065934067,54.0,54.0,9.0,0.35426086139745355,3.332204510175204,2.3905322429316977,3.4892082589848687,22.93763998389096,90.5,2075.856418542132,126.0,0,0,0,0,0
0,1,4.0,4.0,7.0,4.0,14.0,56.0,1,1,1,1,,33.895,9.585622090781657,0.4742510324456006,69.0,1.0436447950421832,12.0,1.0315280579620845,8.0,0.3460661177468943,23.0,0.6215989205018988,1.0,0.1424603741702516,39.0,5.088364417881627,36.0,0.2907801418439716,224.0,224.0,11.2,0.1681688086102045,4.04305126783455,2.359496673835948,3.552343552469115,25.570593509572664,112.0,2863.9064730721384,152.0,0,0,0,0,0
0,1,2.0,3.0,4.0,4.0,16.0,65.0,1,1,1,1,,33.895,9.585622090781657,0.4742510324456006,69.0,1.0436447950421832,12.0,1.0315280579620845,8.0,0.3460661177468943,23.0,0.6215989205018988,1.0,0.1424603741702516,39.0,5.088364417881627,40.0,0.2546583850931677,130.0,195.0,16.25,0.1452366983451766,4.189654742026425,2.359496673835948,3.552343552469115,25.570593509572664,112.0,2863.9064730721384,152.0,0,0,0,0,0
0,0,3.0,3.0,33.0,5.744562646538029,17.233687939614086,99.0,0,0,0,0,,45.633,2.1013893628983373,0.4248006174005018,110.0,0.4143198504738913,57.0,0.5172267523166266,19.0,0.3817093974483523,76.0,2.239641478843239,11.0,0.2216348382482173,42.0,1.7161358905539583,45.95650117230423,0.3371794084962712,297.0,297.0,24.75,0.021013893628983375,4.605170185988092,1.1318501926678433,3.8423084450149485,30.669077451672226,293.5,9001.374232065798,315.0,0,0,0,0,0
0,0,4.0,4.0,12.0,7.302967433402215,21.908902300206645,160.0,0,0,0,0,,46.863,3.689531835435336,0.4288570629001585,154.0,0.3118117616331108,76.0,0.5711071626172188,19.0,0.2563639381331828,53.0,1.9454943767766408,6.0,0.1553122603368634,47.0,3.900284792001561,58.42373946721772,0.33636241064747274,640.0,640.0,32.0,0.022916346803946188,5.081404364984463,1.5453327556068552,3.868342763340647,29.592302267795795,333.0,9854.236655175999,355.0,0,0,0,0,0
0,1,5.0,5.0,8.0,4.0,20.0,79.0,1,1,1,1,,23.097,10.035873377548295,0.1202792003391393,62.0,0.7940570555249221,15.0,0.5785627489676628,14.0,0.4205129244284443,25.0,2.799053811152463,1.0,0.0417572740637905,37.0,5.088364417881627,48.0,0.20398009950248752,395.0,395.0,13.166666666666666,0.12544841721935368,4.382026634673881,2.4011511827071494,3.182087351420365,26.194963403743472,111.5,2920.7384195173972,154.0,0,0,0,0,0
0,1,2.0,3.0,8.0,4.0,17.5,70.0,1,1,0,1,,23.097,9.597796848016625,0.3181013313960401,71.0,1.2508912247743935,19.0,0.6601164219728117,13.0,0.2008008633398231,27.0,2.9674530922014712,1.0,0.1542105652672021,34.0,5.088364417881627,43.0,0.23295454545454541,140.0,210.0,17.5,0.1351802372960088,4.2626798770413155,2.3606461349886207,3.182087351420365,22.451725626947063,128.5,2885.0467430626977,165.0,0,0,0,0,0
0,1,2.0,6.0,5.0,5.0,22.0,78.0,1,1,1,1,,16.441,11.76164048661673,0.5747938644851489,30.0,1.799016503759358,12.0,1.4423387261400278,17.0,1.2678734454764424,3.0,2.1134658149488894,1.0,0.242589893679991,28.0,5.088364417881627,54.0,0.23076923076923073,156.0,468.0,11.142857142857142,0.14888152514704722,4.3694478524670215,2.546443834434776,2.8588237562865313,19.663132761300076,53.0,1042.146036348904,91.0,0,0,0,0,0
0,0,3.0,3.0,6.0,4.0,16.0,64.0,0,0,0,0,,44.393,5.79287805193748,0.0686085920698553,205.0,0.3026202842317246,76.0,0.3731817743902513,51.0,0.9790152972483656,31.0,1.0863382389252907,5.0,0.0843792818847829,72.0,5.088364417881627,40.0,0.2546583850931677,192.0,192.0,16.0,0.08912120079903815,4.174387269895637,1.9158747180294005,3.8153579081375435,33.28954312566479,360.0,11984.235525239324,440.0,0,0,0,0,0
0,0,2.0,2.0,4.0,3.0,7.0,21.0,0,0,0,0,,70.733,6.357525412346987,0.1112909451989175,195.0,0.9853420849572404,72.0,0.1600668302379051,44.0,1.082008439945992,32.0,2.038083451219691,4.0,0.0749010288030155,55.0,5.088364417881627,20.0,0.4366197183098592,42.0,42.0,7.0,0.28897842783395394,3.091042453358316,1.9957236550572748,4.272950892768574,27.063042453666963,343.0,9282.623561607768,402.0,0,0,0,0,0
0,0,2.0,4.0,6.0,3.0,12.0,36.0,0,0,0,0,,70.733,6.357525412346987,0.1112909451989175,195.0,0.9853420849572404,72.0,0.1600668302379051,44.0,1.082008439945992,32.0,2.038083451219691,4.0,0.0749010288030155,55.0,5.088364417881627,30.0,0.25619834710743805,72.0,144.0,7.2,0.17182501114451315,3.6109179126442243,1.9957236550572748,4.272950892768574,27.063042453666963,343.0,9282.623561607768,402.0,0,0,0,0,0
0,1,2.0,2.0,4.0,4.0,22.0,88.0,1,1,0,0,,8.433,10.991135210021625,0.0345963984914258,52.0,1.914257026982464,4.0,1.9861794345190007,4.0,0.6218935364104065,8.0,4.399652731285772,0.0,0.1880540656320533,23.0,5.088364417881627,52.0,0.1855203619909502,176.0,176.0,29.333333333333332,0.12349590123619804,4.48863636973214,2.4841676442924943,2.244214179667716,23.1653865608145,66.0,1528.915513013757,91.0,0,0,0,0,0
0,1,4.0,5.0,8.0,4.0,18.0,72.0,1,1,1,1,,7.631,8.856043185903053,0.3961300941284846,69.0,1.7198518110404435,17.0,0.5675823752999912,9.0,0.6008881129698558,13.0,3.2229655277887983,0.0,0.55362872107494,14.0,5.088364417881627,44.0,0.22651933701657453,288.0,360.0,12.0,0.12131566008086374,4.290459441148391,2.2880847884681565,2.1553603732375204,20.65620684400349,107.5,2220.542235730375,122.0,0,0,0,0,0
0,1,3.0,4.0,6.0,4.0,12.0,48.0,0,0,0,0,,34.709,8.600052422060806,0.34033508347241,97.0,2.299960571057292,30.0,0.2920560544901076,20.0,0.1427955516400842,31.0,2.9410215844180443,1.0,0.1163504839971355,36.0,5.088364417881627,32.0,0.33884297520661155,144.0,192.0,9.6,0.17551127391960827,3.8918202981106265,2.2617685590902155,3.5754027578538525,20.357475310641412,175.0,3562.5581793622473,215.0,0,0,0,0,0
0,0,3.0,4.0,6.0,5.0,8.0,40.0,1,1,1,1,,34.822,2.027459094929293,0.1622012863692637,96.0,1.516140441830048,42.0,0.5930928981153903,16.0,0.142192368565362,59.0,2.0676437362623883,12.0,0.1962604054485045,32.0,0.6386063177538202,26.0,0.6296296296296297,120.0,160.0,8.0,0.04945022182754374,3.713572066704308,1.107723685182667,3.578562229803067,28.73408453533673,242.0,6953.648457551489,257.0,0,0,0,0,0
0,1,4.0,4.0,4.0,4.203173404306164,12.60952021291849,53.0,0,0,0,0,,37.225,3.505883660449315,0.1415377766554875,207.0,0.5680529333412037,85.0,0.2527899672560975,45.0,0.1941229943961127,76.0,1.0994676371006598,10.0,0.3986130548213614,30.0,3.3255896613927702,33.625387234449306,0.33857874508372376,212.0,212.0,10.6,0.06492377148980213,3.9889840465642745,1.505384022868334,3.643489751815126,31.90792645507601,430.5,13736.362338910221,453.0,0,0,0,0,0
0,1,4.0,5.0,3.5,4.654746681256314,13.96424004376894,65.0,0,0,0,0,,51.515,2.829036298051577,0.0492632985194052,184.0,0.3577525471125211,84.0,0.3123186160351813,37.0,0.034764753465501,81.0,1.3607308020103004,12.0,0.0273806513602741,48.0,2.918029052645817,37.23797345005051,0.3380734875442395,260.0,325.0,10.833333333333334,0.042864186334114804,4.189654742026425,1.3426131522234233,3.9610988430747387,34.80263573870324,415.0,14443.093831561844,446.0,0,0,0,0,0
0,1,2.0,2.0,6.0,4.0,9.0,38.0,0,0,0,0,,23.097,10.051592993712129,0.3870611096847802,59.0,0.7228639422523274,14.0,0.3248693473316902,16.0,0.5133655339027483,26.0,2.443531539860875,1.0,0.058528114144772,39.0,5.088364417881627,26.0,0.4505494505494505,76.0,76.0,12.666666666666666,0.2577331536849264,3.6635616461296463,2.4025745799002616,3.182087351420365,24.234354174474188,108.0,2617.310250843212,155.0,0,0,0,0,0
0,1,3.0,4.0,5.0,5.6,20.0,113.0,1,1,1,1,,38.239,6.484584309885609,0.4845734317593008,63.0,0.5250535052439614,20.0,1.1189354881786442,8.0,0.4243423415400656,16.0,0.7243150159281049,7.0,0.1355106858485952,46.0,5.088364417881627,51.2,0.28358208955223874,339.0,452.0,22.6,0.056882318507768495,4.736198448394496,2.012845479907959,3.6696711501726385,28.411196384728104,123.0,3494.577155321557,160.0,0,0,0,0,0
0,1,3.0,5.0,8.0,4.5,11.0,50.0,1,1,1,1,,34.709,7.970335040145534,0.334959800296285,129.0,2.029033873300805,46.0,0.5004960654539198,33.0,0.3705603738965483,27.0,3.0259182086721537,1.0,0.2705595081281605,36.0,5.088364417881627,31.0,0.4144144144144144,150.0,250.0,8.333333333333334,0.1562810792185399,3.9318256327243257,2.19392302655996,3.5754027578538525,20.90184397339339,227.0,4744.718581960299,272.0,0,0,0,0,0
0,0,2.0,3.0,4.0,4.0,21.0,84.0,0,0,0,0,,37.405,9.768333841582272,0.1157914390670293,62.0,2.286844519260672,10.0,0.3188662161381582,8.0,0.2394915872667279,10.0,3.627993202623984,0.0,0.1667729618397612,24.0,5.088364417881627,50.0,0.19431279620853079,168.0,252.0,21.0,0.11492157460685026,4.442651256490317,2.3766097755404956,3.6481876594506453,22.025081421513832,87.0,1916.1820836717034,114.0,0,0,0,0,0
0,0,4.0,5.0,8.0,4.0,15.0,60.0,1,1,1,1,,36.951,8.412436682835446,0.0133288667219154,88.0,1.459627540829241,20.0,0.7409267045614524,11.0,0.4651421474896384,18.0,1.2839472378180798,3.0,0.0,46.0,5.088364417881627,38.0,0.271523178807947,240.0,300.0,10.0,0.13790879807926962,4.110873864173311,2.2420318661801932,3.6362958539556045,27.404414298541205,142.0,3891.426830392851,186.0,0,0,0,0,0
0,0,2.0,2.0,3.0,4.1,8.0,32.0,0,0,0,0,,46.502,9.206179957183256,0.3526893065433714,82.0,1.2277832688729544,13.0,0.6818465520399315,12.0,0.2647696411694635,27.0,0.7492007895967437,1.0,0.1538704137977213,52.0,5.088364417881627,24.2,0.5185185185185185,64.0,64.0,10.666666666666666,0.27897515021767444,3.4965075614664802,2.32299341497538,3.8607718154173516,25.49866500248087,130.5,3327.5757828237533,187.0,0,0,0,0,0
0,0,3.0,4.0,8.0,4.0,12.0,28.0,1,1,1,1,,7.971,6.284093168201712,0.4145124707565347,45.0,0.4937413041681406,16.0,0.3764609646590278,3.0,0.5631477465227696,13.0,1.5333213491050663,2.0,0.151544042250975,22.0,5.088364417881627,32.0,0.33884297520661155,84.0,112.0,5.6,0.21669286786902453,3.367295829986474,1.9856929525855522,2.1939971525771464,27.339355912984196,86.0,2351.1846085166408,101.0,0,0,0,0,0
0,0,1.0,2.0,6.0,5.0,22.0,110.0,0,0,0,0,,4.219,10.04199358661735,0.4777082170193917,17.0,3.541388461036956,9.0,0.9865336946631604,1.0,2.044505971421959,3.0,4.420724249234464,0.0,0.2987691024802008,13.0,5.088364417881627,54.0,0.23076923076923073,110.0,220.0,36.666666666666664,0.0904684106902464,4.709530201312334,2.4017056030445634,1.6523058126612762,17.1098474418679,33.5,573.1798893025746,43.0,0,0,0,0,0
0,1,2.0,2.0,6.0,5.0,19.0,96.0,1,1,0,0,,12.277,6.054368231501938,0.5321586525967205,52.0,0.8178699645932508,22.0,1.0357117356369523,7.0,0.3966222392096344,26.0,1.5045985230981511,5.0,0.5231197038217131,15.0,4.597102795147355,48.0,0.26701570680628267,192.0,192.0,32.0,0.06241616733507152,4.574710978503383,1.9536470322520654,2.586033214913765,24.869302780338078,121.0,3009.1856364209075,127.0,0,0,0,0,0
0,1,4.0,6.0,8.0,15.5,11.0,135.0,1,1,1,1,,12.277,6.054368231501938,0.5321586525967205,52.0,0.8178699645932508,22.0,1.0357117356369523,7.0,0.3966222392096344,26.0,1.5045985230981511,5.0,0.5231197038217131,15.0,4.597102795147355,53.0,1.4054054054054055,540.0,810.0,19.285714285714285,0.04451741346692601,4.912654885736052,1.9536470322520654,2.586033214913765,24.869302780338078,121.0,3009.1856364209075,127.0,0,0,0,0,0
0,0,3.0,4.0,6.0,5.0,20.0,100.0,0,0,0,0,,38.239,6.484584309885609,0.4845734317593008,63.0,0.5250535052439614,20.0,1.1189354881786442,8.0,0.4243423415400656,16.0,0.7243150159281049,7.0,0.1355106858485952,46.0,5.088364417881627,50.0,0.25373134328358204,300.0,400.0,20.0,0.06420380504837236,4.61512051684126,2.012845479907959,3.6696711501726385,28.411196384728104,123.0,3494.577155321557,160.0,0,0,0,0,0
0,1,5.0,8.0,8.0,4.0,20.0,80.0,0,0,0,0,,32.947,4.202164612195254,0.0775153431788057,116.0,0.9649774375875412,49.0,0.3966614430429042,15.0,0.1154143276958756,48.0,1.5473034040207714,9.0,0.1172961796277457,32.0,4.216014309638739,48.0,0.20398009950248752,400.0,640.0,8.88888888888889,0.05187857545920067,4.394449154672439,1.6490748105464161,3.5248004848572627,29.32486439744869,255.5,7492.50285354814,269.0,0,0,0,0,0
0,1,4.0,3.0,4.0,4.8,8.5,41.0,0,0,0,0,,68.299,2.8823130102654417,0.139330339835196,214.0,0.5387902363838317,85.0,0.3232278118156055,55.0,0.4240080966073001,100.0,0.6789006536939436,17.0,0.0855268299580244,72.0,2.436726431743772,26.6,0.5697674418604651,164.0,123.0,10.25,0.06862650024441527,3.7376696182833684,1.3564311126826571,4.238430476077314,34.021392543672164,475.5,16177.172154516114,543.0,0,0,0,0,0
0,1,5.0,4.0,6.0,4.7,12.8,60.0,0,0,0,0,,14.387,11.69582932890221,0.5238963310119268,42.0,1.2872776385581928,6.0,2.0316220196205417,3.0,0.6550628516274181,6.0,2.229632879041879,1.0,0.1047304285898406,10.0,5.088364417881627,35.0,0.37209302325581395,300.0,240.0,12.0,0.19173490703118376,4.110873864173311,2.541273540230649,2.7335229970752413,21.072851439822205,59.0,1243.29823494951,68.0,0,0,0,0,0
0,1,4.0,3.0,8.0,4.0,13.0,52.0,1,1,1,1,,7.707,11.872421888281986,0.4234747237234114,28.0,1.3500838361270209,10.0,0.4752210571367229,5.0,0.8954484830984811,8.0,2.3992705458170995,1.0,0.0336401688448375,18.0,5.088364417881627,34.0,0.3129770992366412,208.0,156.0,13.0,0.2240079601562639,3.970291913552122,2.5550871848119203,2.1641272998464784,21.415862724159094,53.0,1135.040724380432,70.0,0,0,0,0,0
0,1,5.0,6.0,6.0,5.2,19.0,99.0,0,0,0,0,,51.515,4.058509700307472,0.1438531405356747,188.0,0.7635784318519235,81.0,0.6682515999275425,36.0,0.2079925351931055,47.0,1.947095068431533,8.0,0.2050687945760375,27.0,4.010812939092835,48.4,0.27748691099476436,495.0,594.0,14.142857142857142,0.04058509700307472,4.605170185988092,1.621071914287248,3.9610988430747387,28.965911061228415,372.5,10789.801870307585,387.0,0,0,0,0,0
0,1,4.0,4.0,6.0,4.0,14.0,56.0,1,1,1,1,,34.52,8.334855085486154,0.3034209024759765,45.0,0.3282651691700003,6.0,1.0039796341918998,6.0,1.858852771856998,8.0,2.056516808982817,5.0,0.2339858951136404,14.0,5.088364417881627,36.0,0.2907801418439716,224.0,224.0,11.2,0.14622552781554657,4.04305126783455,2.23375525309024,3.5700959181239695,28.21530983019057,72.0,2031.502307773721,84.0,0,0,0,0,0
0,1,1.0,2.0,7.0,5.7,16.5,88.0,1,1,0,1,,39.448,7.411527461483288,0.931320304147106,62.0,1.0262048898125289,15.0,0.2915041442959244,5.0,1.0050534844715815,7.0,0.8534151239491163,6.0,0.0234745513991381,43.0,5.088364417881627,44.4,0.34939759036144574,88.0,176.0,29.333333333333332,0.0832755894548684,4.48863636973214,2.129603081926345,3.7000171985243924,22.942844904247462,103.5,2374.5844475896124,138.0,0,0,0,0,0
